user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk
USR00175,aditya.chen,aditya.chen@company.com,Compliance,Manager,user,SIEM|Salesforce,2026-04-12,8,True,2022-09-04,2,0,0,0,1378,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,18.0,0,0,0,0,0,0,2,0.6,0.2,0.0,5.0,0.0
USR00176,nisha.sharma,nisha.sharma@company.com,Finance,Engineer,admin,Okta|VPN|EMAIL|Azure_AD,2026-03-31,20,True,2025-05-24,4,1,0,0,385,11.0,5.0,0.0,6.0,6.0,1.0,3.0,1.0,7.0,34.0,0,0,0,0,0,0,8,0.5,0.5,15.0,5.0,4.0
USR00177,timothy.mishra,timothy.mishra@company.com,Sales,Architect,power-user,Okta|AD|SIEM|ADMIN_SYS,2026-03-14,37,True,2022-12-27,4,0,1,0,1264,4.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,24.0,1,0,0,0,0,0,8,0.4,0.4,0.0,5.0,4.0
USR00178,sofia.ferrari,sofia.ferrari@company.com,Engineering,Engineer,user,ServiceNow|ADMIN_SYS,2026-03-12,39,True,2023-08-28,2,0,0,0,1020,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0
USR00179,xiulan.sharma,xiulan.sharma@company.com,Sales,Developer,user,SIEM,2026-03-10,41,True,2024-02-07,1,0,0,0,857,5.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0,4.0,13.0,1,0,0,0,0,0,1,0.3333333333333333,0.5,5.0,15.0,0.0
USR00180,nikhil.rodriguez,nikhil.rodriguez@company.com,Marketing,Coordinator,user,GCP,2026-03-06,45,True,2022-04-25,1,0,0,0,1510,4.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,11.0,1,0,0,0,0,0,1,0.2,0.6,5.0,5.0,0.0
USR00181,george.smith,george.smith@company.com,Marketing,Executive,power-user,PROD_DB|Salesforce,2026-03-05,46,True,2023-04-12,2,0,1,0,1158,7.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,6.0,22.0,1,0,0,0,0,0,4,0.375,0.375,5.0,0.0,0.0
USR00182,ronald.bhat,ronald.bhat@company.com,Sales,Engineer,user,PROD_DB|VPN,2026-03-11,40,True,2024-03-27,2,0,0,0,808,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,14.0,1,0,0,0,0,0,2,0.0,0.3333333333333333,0.0,5.0,8.0
USR00183,kenneth.johnson,kenneth.johnson@company.com,Engineering,Lead,user,Okta,2026-04-19,1,True,2024-04-22,1,0,0,0,782,11.0,4.0,1.0,5.0,6.0,1.0,3.0,3.0,6.0,17.0,0,0,0,0,0,0,1,0.5,0.4166666666666667,15.0,15.0,4.0
USR00184,vikram.williams,vikram.williams@company.com,Marketing,Engineer,user,EMAIL|GCP,2026-03-21,30,True,2022-11-17,2,0,0,0,1304,6.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,5.0,20.0,0,0,0,0,0,0,2,0.14285714285714285,0.42857142857142855,0.0,5.0,4.0
USR00185,anthony.thompson,anthony.thompson@company.com,Marketing,Architect,user,SIEM,2026-03-08,43,True,2022-09-17,1,0,0,0,1365,7.0,4.0,0.0,4.0,4.0,2.0,1.0,0.0,5.0,15.0,1,0,0,0,0,0,1,0.5,0.5,5.0,0.0,8.0
USR00186,deepika.jang,deepika.jang@company.com,HR,Executive,user,Okta,2026-03-24,27,True,2024-10-28,1,0,0,0,593,6.0,2.0,1.0,4.0,2.0,1.0,0.0,2.0,5.0,15.0,0,0,0,0,0,0,1,0.2857142857142857,0.5714285714285714,0.0,10.0,4.0
USR00187,joshua.miller,joshua.miller@company.com,Sales,Coordinator,admin,PROD_DB|AD|Okta|ADMIN_SYS,2026-03-14,37,True,2023-08-14,4,1,0,0,1034,7.0,3.0,2.0,6.0,3.0,0.0,1.0,1.0,7.0,34.0,1,0,0,1,0,0,8,0.375,0.75,5.0,5.0,0.0
USR00188,meera.schmidt,meera.schmidt@company.com,Marketing,Engineer,power-user,EMAIL|ADMIN_SYS|VPN,2026-03-06,45,True,2022-10-20,3,0,1,0,1332,12.0,5.0,1.0,6.0,6.0,0.0,1.0,6.0,7.0,29.0,1,0,0,0,0,0,6,0.46153846153846156,0.46153846153846156,5.0,30.0,0.0
USR00189,meera.rizzo,meera.rizzo@company.com,Support,Manager,user,AD,2026-02-20,59,True,2023-11-17,1,0,0,0,939,7.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,3.0,11.0,1,0,0,0,0,0,1,0.5,0.125,0.0,10.0,4.0
USR00190,donald.hoffmann,donald.hoffmann@company.com,Executive,Director,user,AWS_IAM|EMAIL,2026-03-01,50,True,2025-02-02,2,0,0,0,496,7.0,1.0,2.0,3.0,6.0,0.0,1.0,1.0,5.0,20.0,1,0,0,0,0,0,2,0.75,0.375,5.0,5.0,0.0
USR00191,robert.nair,robert.nair@company.com,IT,Manager,user,Azure_AD,2026-04-10,10,True,2023-08-29,1,0,0,0,1019,4.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,3.0,11.0,0,0,0,0,0,0,1,0.4,0.6,5.0,0.0,0.0
USR00192,timothy.taylor,timothy.taylor@company.com,HR,Executive,user,Azure_AD|SIEM,2026-02-26,53,True,2025-07-31,2,0,0,0,317,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,16.0,1,0,0,0,0,0,2,0.25,0.25,5.0,0.0,0.0
USR00193,christopher.kang,christopher.kang@company.com,Executive,Coordinator,user,PROD_DB|Azure_AD,2026-04-09,11,True,2023-03-30,2,0,0,0,1171,5.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,4.0,18.0,0,0,0,0,0,0,2,0.8333333333333334,0.16666666666666666,0.0,10.0,4.0
USR00194,varun.taylor,varun.taylor@company.com,HR,Manager,user,ADMIN_SYS|Okta,2026-04-06,14,True,2024-11-30,2,0,0,0,560,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,16.0,0,0,0,0,0,0,2,0.25,0.5,0.0,10.0,0.0
USR00195,mark.becker,mark.becker@company.com,Engineering,Manager,user,VPN,2026-03-07,44,True,2025-09-17,1,0,0,0,269,6.0,3.0,2.0,5.0,5.0,0.0,2.0,3.0,3.0,11.0,1,0,0,0,0,0,1,0.7142857142857143,0.7142857142857143,10.0,15.0,0.0
USR00196,anjali.jackson,anjali.jackson@company.com,Security,Manager,user,SIEM,2026-04-19,1,True,2022-09-01,1,0,0,0,1381,4.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,11.0,0,0,0,0,0,0,1,0.4,0.2,5.0,5.0,0.0
USR00197,kevin.white,kevin.white@company.com,HR,Developer,user,ADMIN_SYS|Okta,2026-04-06,14,True,2026-01-10,2,0,0,0,154,9.0,2.0,0.0,4.0,4.0,0.0,2.0,1.0,6.0,22.0,0,0,0,0,0,0,2,0.4,0.4,10.0,5.0,0.0
USR00198,joshua.gonzalez,joshua.gonzalez@company.com,Marketing,Developer,power-user,Salesforce|VPN,2026-03-22,29,True,2022-07-07,2,0,1,0,1437,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,12.0,0,0,0,0,0,0,4,0.6666666666666666,0.3333333333333333,5.0,0.0,0.0
USR00199,anjali.williams,anjali.williams@company.com,Compliance,Engineer,user,ADMIN_SYS,2026-04-19,1,True,2025-02-23,1,0,0,0,475,5.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,4.0,13.0,0,0,0,0,0,0,1,0.8333333333333334,0.5,0.0,5.0,0.0
USR00200,joseph.guo,joseph.guo@company.com,Compliance,Engineer,user,AWS_IAM|Azure_AD,2026-04-08,12,True,2024-10-31,2,0,0,0,590,9.0,4.0,0.0,5.0,5.0,0.0,1.0,2.0,6.0,22.0,0,0,0,0,0,0,2,0.5,0.5,5.0,10.0,0.0
USR00201,daniel.jackson,daniel.jackson@company.com,Operations,Manager,power-user,SIEM|AWS_IAM|Azure_AD,2026-03-24,27,True,2022-09-27,3,0,1,0,1355,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0,23.0,0,0,0,0,0,0,6,0.2,0.2,10.0,0.0,0.0
USR00202,jason.white,jason.white@company.com,Security,Director,user,VPN,2026-03-03,48,True,2023-04-26,1,0,0,0,1144,5.0,2.0,1.0,3.0,4.0,0.0,1.0,0.0,4.0,13.0,1,0,0,0,0,0,1,0.6666666666666666,0.5,5.0,0.0,0.0
USR00203,zainab.moore,zainab.moore@company.com,Security,Specialist,admin,SIEM|VPN|AWS_IAM|ServiceNow|EMAIL|AD|GCP,2026-03-09,42,True,2024-06-13,7,1,0,0,730,7.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,5.0,45.0,1,0,0,1,0,0,14,0.375,0.375,10.0,15.0,4.0
USR00204,christopher.rodriguez,christopher.rodriguez@company.com,Executive,Engineer,user,PROD_DB|ServiceNow,2026-03-23,28,True,2025-06-07,2,0,0,0,371,10.0,2.0,1.0,5.0,7.0,1.0,1.0,0.0,5.0,20.0,0,0,0,0,0,0,2,0.6363636363636364,0.45454545454545453,5.0,0.0,4.0
USR00205,paul.choi,paul.choi@company.com,Executive,Architect,power-user,Azure_AD|ADMIN_SYS|Salesforce,2026-04-01,19,True,2024-07-27,3,0,1,0,686,5.0,0.0,1.0,3.0,3.0,1.0,2.0,0.0,3.0,21.0,0,0,0,0,0,0,6,0.5,0.5,10.0,0.0,4.0
USR00206,fatima.gupta,fatima.gupta@company.com,Support,Analyst,user,EMAIL|Okta,2026-04-03,17,True,2023-03-11,2,0,0,0,1190,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,16.0,0,0,0,0,0,0,2,0.5,0.0,0.0,5.0,0.0
USR00207,joseph.young,joseph.young@company.com,IT,Architect,power-user,AWS_IAM|EMAIL|ADMIN_SYS|Azure_AD,2026-04-14,6,True,2023-11-27,4,0,1,0,929,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,26.0,0,0,0,0,0,0,8,0.5,0.0,5.0,5.0,0.0
USR00208,sanjana.moore,sanjana.moore@company.com,HR,Executive,service-account,Azure_AD|EMAIL,2026-03-03,48,True,2022-05-15,2,0,0,1,1490,6.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,5.0,20.0,1,0,0,0,0,1,2,0.5714285714285714,0.14285714285714285,5.0,5.0,4.0
USR00209,nikhil.martinez,nikhil.martinez@company.com,Operations,Executive,user,SIEM|VPN,2026-03-14,37,True,2025-09-22,2,0,0,0,264,11.0,5.0,2.0,9.0,7.0,5.0,3.0,5.0,8.0,26.0,1,0,0,0,0,0,2,0.5833333333333334,0.75,15.0,25.0,20.0
USR00210,charles.lopez,charles.lopez@company.com,Security,Director,user,Okta,2026-03-22,29,True,2025-07-20,1,0,0,0,328,20.0,8.0,1.0,9.0,15.0,1.0,5.0,4.0,9.0,23.0,0,0,0,0,0,0,1,0.7142857142857143,0.42857142857142855,25.0,20.0,4.0
USR00211,rajesh.gupta,rajesh.gupta@company.com,Security,Administrator,user,Azure_AD,2026-04-08,12,True,2024-09-14,1,0,0,0,637,12.0,4.0,1.0,7.0,6.0,3.0,2.0,1.0,7.0,19.0,0,0,0,0,0,0,1,0.46153846153846156,0.5384615384615384,10.0,5.0,12.0
USR00212,david.liu,david.liu@company.com,Engineering,Officer,power-user,SIEM|Azure_AD|ServiceNow|AD,2026-03-24,27,True,2022-08-10,4,0,1,0,1403,4.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,3.0,26.0,0,0,0,0,0,0,8,0.8,0.6,10.0,5.0,0.0
USR00213,riya.colombo,riya.colombo@company.com,Sales,Lead,service-account,Salesforce,2026-03-10,41,True,2022-09-06,1,0,0,1,1376,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,15.0,1,0,0,0,0,0,1,0.3333333333333333,0.0,5.0,5.0,0.0
USR00214,ryan.sanchez,ryan.sanchez@company.com,Engineering,Lead,user,Azure_AD,2026-03-14,37,True,2024-06-26,1,0,0,0,717,10.0,3.0,2.0,5.0,8.0,0.0,2.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.7272727272727273,0.45454545454545453,10.0,10.0,0.0
USR00215,nikhil.choi,nikhil.choi@company.com,Engineering,Architect,power-user,Salesforce|VPN|PROD_DB,2026-03-20,31,True,2025-12-27,3,0,1,0,168,5.0,3.0,1.0,4.0,4.0,0.0,1.0,1.0,3.0,21.0,1,0,0,0,0,0,6,0.6666666666666666,0.6666666666666666,5.0,5.0,0.0
USR00216,gary.lee,gary.lee@company.com,Operations,Specialist,user,SIEM|ADMIN_SYS,2026-04-08,12,True,2025-02-14,2,0,0,0,484,5.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,18.0,0,0,0,0,0,0,2,0.3333333333333333,0.16666666666666666,15.0,0.0,0.0
USR00217,rohan.hernandez,rohan.hernandez@company.com,Compliance,Executive,service-account,VPN|Salesforce,2026-03-14,37,True,2025-03-06,2,0,0,1,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
USR00218,zainab.garcia,zainab.garcia@company.com,Sales,Executive,power-user,EMAIL|AWS_IAM|Salesforce|GCP,2026-03-22,29,True,2024-09-03,4,0,1,0,648,13.0,4.0,1.0,7.0,10.0,4.0,2.0,3.0,6.0,32.0,0,0,0,0,0,0,8,0.7142857142857143,0.5,10.0,15.0,16.0
USR00219,eric.iyer,eric.iyer@company.com,Legal,Analyst,user,AWS_IAM|AD,2026-03-31,20,True,2025-07-24,2,0,0,0,324,6.0,3.0,0.0,4.0,4.0,1.0,1.0,1.0,5.0,20.0,0,0,0,0,0,0,2,0.5714285714285714,0.5714285714285714,5.0,5.0,4.0
USR00220,arjun.hwang,arjun.hwang@company.com,Legal,Developer,power-user,VPN|Salesforce|AD,2026-03-25,26,True,2022-07-20,3,0,1,0,1424,8.0,0.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,25.0,0,0,0,0,0,0,6,0.5555555555555556,0.5555555555555556,25.0,5.0,4.0
USR00221,rajesh.smith,rajesh.smith@company.com,Engineering,Administrator,user,Salesforce|SIEM,2026-02-28,51,True,2024-02-26,2,0,0,0,838,17.0,9.0,0.0,12.0,12.0,0.0,4.0,3.0,8.0,26.0,1,0,0,0,0,0,2,0.6666666666666666,0.6666666666666666,20.0,15.0,0.0
USR00222,jason.rizzo,jason.rizzo@company.com,IT,Director,power-user,PROD_DB|Okta,2026-04-04,16,True,2022-09-12,2,0,1,0,1370,5.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.5,0.3333333333333333,5.0,0.0,0.0
USR00223,nadia.quinn,nadia.quinn@company.com,Marketing,Architect,service-account,ServiceNow,2026-03-05,46,True,2025-06-26,1,0,0,1,352,7.0,2.0,0.0,6.0,5.0,1.0,1.0,0.0,5.0,15.0,1,0,0,0,0,1,1,0.625,0.75,5.0,0.0,4.0
USR00224,larry.sanchez,larry.sanchez@company.com,Marketing,Coordinator,user,Salesforce|ADMIN_SYS,2026-03-06,45,True,2024-05-06,2,0,0,0,768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0
USR00225,raja.rizzo,raja.rizzo@company.com,Sales,Lead,admin,Salesforce|EMAIL|ADMIN_SYS|SIEM,2026-02-23,56,True,2025-03-27,4,1,0,0,443,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,1,0,0,1,0,0,8,0.0,0.0,0.0,5.0,0.0
USR00226,ronald.esposito,ronald.esposito@company.com,Operations,Developer,user,Salesforce,2026-03-13,38,True,2024-12-16,1,0,0,0,544,7.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.25,0.25,5.0,10.0,0.0
USR00227,vikram.russo,vikram.russo@company.com,Sales,Manager,admin,PROD_DB|ADMIN_SYS|Azure_AD|VPN|EMAIL,2026-03-15,36,True,2024-02-09,5,1,0,0,855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,0,0,10,0.5,0.0,0.0,5.0,0.0
USR00228,anthony.clark,anthony.clark@company.com,HR,Architect,user,AWS_IAM,2026-04-11,9,True,2023-06-18,1,0,0,0,1091,6.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,4.0,13.0,0,0,0,0,0,0,1,0.5714285714285714,0.2857142857142857,5.0,5.0,4.0
USR00229,deepika.park,deepika.park@company.com,IT,Architect,user,Okta|Azure_AD,2026-04-20,0,True,2023-12-20,2,0,0,0,906,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,14.0,0,0,0,0,0,0,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
USR00230,nicholas.romano,nicholas.romano@company.com,HR,Director,service-account,GCP,2026-04-04,16,True,2025-03-04,1,0,0,1,466,4.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,11.0,0,0,0,0,0,0,1,0.2,0.4,15.0,5.0,0.0
USR00231,rajesh.pillai,rajesh.pillai@company.com,Engineering,Specialist,user,PROD_DB|Azure_AD,2026-03-20,31,True,2022-12-14,2,0,0,0,1277,11.0,1.0,1.0,2.0,7.0,1.0,4.0,3.0,8.0,26.0,1,0,0,0,0,0,2,0.5833333333333334,0.16666666666666666,20.0,15.0,4.0
USR00232,nisha.moore,nisha.moore@company.com,Finance,Manager,power-user,Salesforce|ADMIN_SYS|SIEM|EMAIL,2026-03-19,32,True,2023-08-06,4,0,1,0,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0
USR00233,ronald.reddy,ronald.reddy@company.com,HR,Coordinator,user,EMAIL,2026-03-29,22,True,2024-11-09,1,0,0,0,581,6.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,4.0,13.0,0,0,0,0,0,0,1,0.14285714285714285,0.42857142857142855,10.0,10.0,4.0
USR00234,maria.perez,maria.perez@company.com,HR,Architect,power-user,GCP|Okta|AD|ADMIN_SYS,2026-02-27,52,True,2023-03-12,4,0,1,0,1189,7.0,4.0,0.0,6.0,6.0,1.0,2.0,2.0,5.0,30.0,1,0,0,0,0,0,8,0.75,0.75,10.0,10.0,4.0
USR00235,michael.clark,michael.clark@company.com,Compliance,Analyst,admin,EMAIL|SIEM|ServiceNow|GCP,2026-04-16,4,True,2024-01-16,4,1,0,0,879,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,24.0,0,0,0,0,0,0,8,0.6666666666666666,0.3333333333333333,0.0,5.0,0.0
USR00236,harsh.connor,harsh.connor@company.com,Legal,Director,service-account,PROD_DB|ADMIN_SYS,2026-03-11,40,True,2024-01-28,2,0,0,1,867,6.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,16.0,1,0,0,0,0,1,2,0.14285714285714285,0.42857142857142855,5.0,15.0,4.0
USR00237,ryan.davis,ryan.davis@company.com,Support,Lead,user,ServiceNow|Salesforce,2026-04-14,6,True,2022-09-01,2,0,0,0,1381,7.0,2.0,2.0,5.0,6.0,0.0,1.0,2.0,6.0,22.0,0,0,0,0,0,0,2,0.75,0.625,5.0,10.0,0.0
USR00238,robert.martinez,robert.martinez@company.com,IT,Architect,power-user,GCP|ServiceNow|Okta,2026-03-25,26,True,2025-12-22,3,0,1,0,173,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,21.0,0,0,0,0,0,0,6,0.75,0.25,0.0,5.0,0.0
USR00239,kevin.xu,kevin.xu@company.com,Sales,Executive,user,ServiceNow,2026-04-15,5,True,2024-06-30,1,0,0,0,713,14.0,5.0,1.0,7.0,8.0,2.0,2.0,3.0,7.0,19.0,0,0,0,0,0,0,1,0.5333333333333333,0.4666666666666667,10.0,15.0,8.0
USR00240,jacob.park,jacob.park@company.com,Compliance,Engineer,admin,Azure_AD|EMAIL|AD|GCP,2026-03-30,21,True,2022-07-19,4,1,0,0,1425,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.0,0.5,5.0,0.0,0.0
USR00241,amitabh.harris,amitabh.harris@company.com,Compliance,Analyst,user,PROD_DB|Salesforce,2026-03-20,31,True,2024-05-03,2,0,0,0,771,7.0,2.0,1.0,3.0,5.0,0.0,1.0,0.0,6.0,22.0,1,0,0,0,0,0,2,0.625,0.375,5.0,0.0,0.0
USR00242,deepika.garcia,deepika.garcia@company.com,Security,Analyst,user,SIEM,2026-04-12,8,True,2024-12-28,1,0,0,0,532,8.0,1.0,3.0,4.0,2.0,0.0,0.0,4.0,6.0,17.0,0,0,0,0,0,0,1,0.2222222222222222,0.4444444444444444,0.0,20.0,0.0
USR00243,mark.sanchez,mark.sanchez@company.com,HR,Developer,user,Salesforce,2026-03-19,32,True,2023-02-05,1,0,0,0,1224,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,1,0,0,0,0,0,1,0.0,0.0,5.0,5.0,0.0
USR00244,stephen.iyer,stephen.iyer@company.com,IT,Developer,user,GCP|EMAIL,2026-02-21,58,True,2022-10-11,2,0,0,0,1341,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,18.0,1,0,0,0,0,0,2,0.4,0.4,5.0,0.0,0.0
USR00245,nicholas.hoffmann,nicholas.hoffmann@company.com,Marketing,Manager,power-user,ADMIN_SYS|GCP,2026-03-03,48,True,2025-03-22,2,0,1,0,448,5.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,18.0,1,0,0,0,0,0,4,0.3333333333333333,0.3333333333333333,5.0,0.0,4.0
USR00246,isha.ramirez,isha.ramirez@company.com,Finance,Specialist,admin,AD|SIEM|ServiceNow|GCP|Salesforce,2026-03-16,35,True,2024-03-02,5,1,0,0,833,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,31.0,1,0,0,1,0,0,10,0.25,0.5,5.0,5.0,0.0
USR00247,joshua.bernard,joshua.bernard@company.com,Compliance,Engineer,power-user,SIEM|AD|PROD_DB,2026-04-18,2,True,2023-10-11,3,0,1,0,976,3.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,21.0,0,0,0,0,0,0,6,0.25,0.75,0.0,5.0,0.0
USR00248,vikram.smith,vikram.smith@company.com,Security,Specialist,user,PROD_DB,2026-04-16,4,True,2023-05-23,1,0,0,0,1117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0
USR00249,james.muller,james.muller@company.com,Compliance,Executive,user,SIEM|AWS_IAM,2026-03-10,41,True,2022-09-28,2,0,0,0,1354,5.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,5.0,20.0,1,0,0,0,0,0,2,0.5,0.5,0.0,10.0,4.0
USR00250,akshay.rao,akshay.rao@company.com,Finance,Analyst,user,GCP,2026-03-29,22,True,2025-10-27,1,0,0,0,229,8.0,2.0,0.0,2.0,4.0,3.0,3.0,2.0,5.0,15.0,0,0,0,0,0,0,1,0.4444444444444444,0.2222222222222222,15.0,10.0,12.0
USR00251,jonathan.robinson,jonathan.robinson@company.com,Engineering,Specialist,user,VPN,2026-03-22,29,True,2023-03-06,1,0,0,0,1195,4.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,11.0,0,0,0,0,0,0,1,0.6,0.2,0.0,20.0,0.0
USR00252,nadia.singh,nadia.singh@company.com,Finance,Officer,power-user,Okta|ServiceNow|Salesforce|EMAIL,2026-03-05,46,True,2025-05-09,4,0,1,0,400,7.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,28.0,1,0,0,0,0,0,8,0.5,0.5,10.0,10.0,8.0
USR00253,christopher.anderson,christopher.anderson@company.com,Compliance,Developer,power-user,GCP|PROD_DB,2026-02-26,53,True,2025-08-23,2,0,1,0,294,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,4,0.0,0.5,0.0,0.0,0.0
USR00254,james.kumar,james.kumar@company.com,Finance,Coordinator,user,Salesforce,2026-03-03,48,True,2022-05-14,1,0,0,0,1491,12.0,3.0,0.0,9.0,7.0,0.0,2.0,6.0,6.0,17.0,1,0,0,0,0,0,1,0.5384615384615384,0.6923076923076923,10.0,30.0,0.0
USR00255,jason.lim,jason.lim@company.com,Finance,Analyst,admin,SIEM|Azure_AD|ServiceNow|EMAIL|PROD_DB|AD,2026-03-11,40,True,2025-02-09,6,1,0,0,489,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,34.0,1,0,0,1,0,0,12,0.0,0.3333333333333333,0.0,5.0,0.0
USR00256,timothy.fischer,timothy.fischer@company.com,HR,Manager,admin,AD|Salesforce|VPN|GCP,2026-03-05,46,True,2024-01-26,4,1,0,0,869,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,24.0,1,0,0,1,0,0,8,0.3333333333333333,0.6666666666666666,5.0,0.0,0.0
USR00257,ryan.verma,ryan.verma@company.com,Compliance,Director,power-user,ServiceNow|ADMIN_SYS,2026-02-26,53,True,2026-01-08,2,0,1,0,156,9.0,4.0,0.0,4.0,5.0,1.0,2.0,1.0,6.0,22.0,1,0,0,0,0,0,4,0.5,0.4,10.0,5.0,4.0
USR00258,meera.reddy,meera.reddy@company.com,Executive,Administrator,user,Okta,2026-03-04,47,True,2024-01-23,1,0,0,0,872,4.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,13.0,1,0,0,0,0,0,1,0.6,0.4,0.0,15.0,4.0
USR00259,anthony.verma,anthony.verma@company.com,Marketing,Architect,user,Azure_AD,2026-04-12,8,True,2022-12-22,1,0,0,0,1269,15.0,6.0,1.0,8.0,11.0,1.0,5.0,2.0,8.0,21.0,0,0,0,0,0,0,1,0.6875,0.5,25.0,10.0,4.0
USR00260,sofia.lewis,sofia.lewis@company.com,Support,Analyst,user,SIEM,2026-04-10,10,True,2022-06-28,1,0,0,0,1446,7.0,2.0,1.0,6.0,3.0,0.0,1.0,0.0,6.0,17.0,0,0,0,0,0,0,1,0.375,0.75,5.0,0.0,0.0
USR00261,nikhil.thomas,nikhil.thomas@company.com,Marketing,Developer,user,Okta|ADMIN_SYS,2026-03-20,31,True,2024-03-24,2,0,0,0,811,6.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,4.0,18.0,1,0,0,0,0,0,2,0.42857142857142855,0.42857142857142855,10.0,10.0,0.0
USR00262,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,admin,SIEM|PROD_DB|ADMIN_SYS|AWS_IAM|EMAIL,2026-04-15,5,True,2023-08-08,5,1,0,0,1040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0
